score,label,label_numeric
0.95762444,live,0
0.9852137,live,0
0.9783384,live,0
0.99255615,live,0
0.975248,live,0
0.9721929,live,0
0.9650313,live,0
0.9748249,live,0
0.98662066,live,0
0.9962967,live,0
0.9765015,live,0
0.99527293,live,0
0.98288924,live,0
0.9872732,live,0
0.9854294,live,0
0.99674606,live,0
0.9963648,live,0
0.98912305,live,0
0.9846769,live,0
0.99517727,live,0
0.9942993,live,0
0.98221487,live,0
0.9983125,live,0
0.97128344,live,0
0.98872375,live,0
0.98268753,live,0
0.9867757,live,0
0.99663216,live,0
0.9770299,live,0
0.9915843,live,0
0.9893913,live,0
0.99773574,live,0
0.9878836,live,0
0.9892229,live,0
0.9931076,live,0
0.99421555,live,0
0.98962057,live,0
0.9962758,live,0
0.98903775,live,0
0.9511078,live,0
0.9902492,live,0
0.9898481,live,0
0.9957802,live,0
0.98464245,live,0
0.9795114,live,0
0.99503076,live,0
0.98912024,live,0
0.99126476,live,0
0.9925143,live,0
0.98217314,live,0
0.9922884,live,0
0.9973598,live,0
0.98030293,live,0
0.99338007,live,0
0.9897836,live,0
0.9884293,live,0
0.98944,live,0
0.9888439,live,0
0.98759425,live,0
0.9879892,live,0
0.9917361,live,0
0.9861994,live,0
0.99869186,live,0
0.9930956,live,0
0.9905814,live,0
0.98388124,live,0
0.9722589,live,0
0.9878991,live,0
0.9889626,live,0
0.98229724,live,0
0.96639585,live,0
0.9492269,live,0
0.98650986,live,0
0.9780727,live,0
0.98779374,live,0
0.97244084,live,0
0.9938181,live,0
0.99164176,live,0
0.9929941,live,0
0.96110237,live,0
0.969599,live,0
0.9863542,live,0
0.98985904,live,0
0.99844724,live,0
0.9816513,live,0
0.994676,live,0
0.9821873,live,0
0.9908846,live,0
0.99415475,live,0
0.99022347,live,0
0.99640805,live,0
0.9799927,live,0
0.982926,live,0
0.9863663,live,0
0.9875507,live,0
0.96752006,live,0
0.98942953,live,0
0.9952042,live,0
0.9845531,live,0
0.9871055,live,0
0.99211496,live,0
0.9932254,live,0
0.99066925,live,0
0.9826361,live,0
0.9900697,live,0
0.961304,live,0
0.9807365,live,0
0.9902604,live,0
0.9897522,live,0
0.9939335,live,0
0.9964276,live,0
0.99123,live,0
0.99245876,live,0
0.9885738,live,0
0.97130156,live,0
0.9953157,live,0
0.99330974,live,0
0.98271596,live,0
0.9850011,live,0
0.9951474,live,0
0.9931034,live,0
0.9904315,live,0
0.9959441,live,0
0.98163843,live,0
0.99316794,live,0
0.99788,live,0
0.9866305,live,0
0.9914693,live,0
0.99567884,live,0
0.99634653,live,0
0.98695904,live,0
0.99169064,live,0
0.9973072,live,0
0.966611,live,0
0.9922023,live,0
0.9880211,live,0
0.9913878,live,0
0.9819604,live,0
0.9904083,live,0
0.9921761,live,0
0.9924252,live,0
0.9923894,live,0
0.9883305,live,0
0.9926507,live,0
0.9909244,live,0
0.9727878,live,0
0.9899275,live,0
0.9935215,live,0
0.98045224,live,0
0.98473746,live,0
0.9983297,live,0
0.9828672,live,0
0.99228525,live,0
0.98527247,live,0
0.98738503,live,0
0.9925021,live,0
0.9910813,live,0
0.98030204,live,0
0.9784641,live,0
0.9968317,live,0
0.99355173,live,0
0.99630654,live,0
0.98766637,live,0
0.99895775,live,0
0.9927947,live,0
0.9923631,live,0
0.98323256,live,0
0.9860844,live,0
0.9936713,live,0
0.9881734,live,0
0.99406767,live,0
0.99511933,live,0
0.9884843,live,0
0.98702735,live,0
0.99734396,live,0
0.9939646,live,0
0.99359506,live,0
0.9963354,live,0
0.99624556,live,0
0.9927434,live,0
0.99539894,live,0
0.9868716,live,0
0.96327686,live,0
0.9947023,live,0
0.9833725,live,0
0.9743224,live,0
0.9928281,live,0
0.9973678,live,0
0.92636913,live,0
0.9865422,live,0
0.9947239,live,0
0.9980088,live,0
0.9916859,live,0
0.99509037,live,0
0.99140793,live,0
0.98959434,live,0
0.9940317,live,0
0.99624157,live,0
0.9934388,live,0
0.9975858,live,0
0.9863616,live,0
0.9934936,live,0
0.98166454,live,0
0.9975908,live,0
0.9906661,live,0
0.98450124,live,0
0.99707055,live,0
0.9909313,live,0
0.9877192,live,0
0.9960871,live,0
0.9934529,live,0
0.9934047,live,0
0.99754745,live,0
0.9914869,live,0
0.9957209,live,0
0.99038845,live,0
0.9727508,live,0
0.9870767,live,0
0.99511874,live,0
0.9837542,live,0
0.98824817,live,0
0.99741447,live,0
0.99270904,live,0
0.9976695,live,0
0.99584717,live,0
0.9977502,live,0
0.9942107,live,0
0.9942468,live,0
0.98873466,live,0
0.97532845,live,0
0.99869686,live,0
0.9808821,live,0
0.9863874,live,0
0.9791445,live,0
0.96912855,live,0
0.9956167,live,0
0.9926944,live,0
0.98392624,live,0
0.9992716,live,0
0.9886342,live,0
0.9963727,live,0
0.9970804,live,0
0.9576368,live,0
0.99077386,live,0
0.99283904,live,0
0.99851066,live,0
0.97552687,live,0
0.9396417,live,0
0.99638855,live,0
0.9977596,live,0
0.9871945,live,0
0.9936744,live,0
0.99852824,live,0
0.99393696,live,0
0.9859307,live,0
0.9978846,live,0
0.9933054,live,0
0.99762446,live,0
0.9984945,live,0
0.9967353,live,0
0.9946755,live,0
0.9964161,live,0
0.99817574,live,0
0.99497706,live,0
0.99063826,live,0
0.98372793,live,0
0.9818651,live,0
0.98338795,live,0
0.99729306,live,0
0.9803698,live,0
0.9966966,live,0
0.99521196,live,0
0.9991449,live,0
0.99529773,live,0
0.9959209,live,0
0.9986149,live,0
0.9909623,live,0
0.9738879,live,0
0.97319835,live,0
0.98561364,live,0
0.9961804,live,0
0.9843732,live,0
0.98554844,live,0
0.9939268,live,0
0.9977847,live,0
0.9923348,live,0
0.99863225,live,0
0.98572505,live,0
0.99832255,live,0
0.9855419,live,0
0.9907164,live,0
0.9912117,live,0
0.9922134,live,0
0.99147934,live,0
0.99378693,live,0
0.99269086,live,0
0.9978666,live,0
0.99274594,live,0
0.99339056,live,0
0.9939925,live,0
0.99353653,live,0
0.9968624,live,0
0.9932308,live,0
0.9936079,live,0
0.99918526,live,0
0.99916506,live,0
0.99782264,live,0
0.99717546,live,0
0.99663806,live,0
0.99717605,live,0
0.99780184,live,0
0.9869069,live,0
0.99839044,live,0
0.98637193,live,0
0.9981053,live,0
0.997894,live,0
0.98816186,live,0
0.9878927,live,0
0.9903894,live,0
0.99005556,live,0
0.98716253,live,0
0.9911912,live,0
0.9966551,live,0
0.98933417,live,0
0.9917454,live,0
0.99612635,live,0
0.9938514,live,0
0.9940826,live,0
0.9914171,live,0
0.9970235,live,0
0.98982877,live,0
0.99627054,live,0
0.99486583,live,0
0.99650276,live,0
0.99435896,live,0
0.9940613,live,0
0.99819785,live,0
0.9965797,live,0
0.9954928,live,0
0.9966181,live,0
0.989,live,0
0.9914425,live,0
0.99709296,live,0
0.9886966,live,0
0.993853,live,0
0.9902941,live,0
0.9801078,live,0
0.9958994,live,0
0.9869478,live,0
0.9932407,live,0
0.9880724,live,0
0.9941525,live,0
0.99027014,live,0
0.993922,live,0
0.99165326,live,0
0.9947088,live,0
0.9931203,live,0
0.9907431,live,0
0.9837194,live,0
0.99107516,live,0
0.9961474,live,0
0.9933055,live,0
0.9899255,live,0
0.9906437,live,0
0.95337766,live,0
0.99484766,live,0
0.9841479,live,0
0.994426,live,0
0.98877865,live,0
0.99213094,live,0
0.9885718,live,0
0.98809844,live,0
0.9961737,live,0
0.99201465,live,0
0.9941022,live,0
0.9858974,live,0
0.9944766,live,0
0.9900338,live,0
0.98986137,live,0
0.9555242,live,0
0.99472284,live,0
0.99155265,live,0
0.9893829,live,0
0.99446,live,0
0.99332494,live,0
0.9841367,live,0
0.99147886,live,0
0.98794436,live,0
0.9917129,live,0
0.9871895,live,0
0.99819994,live,0
0.9863636,live,0
0.99336135,live,0
0.99067956,live,0
0.9747206,live,0
0.9956638,live,0
0.994341,live,0
0.9967982,live,0
0.99439263,live,0
0.9909757,live,0
0.99507636,live,0
0.99722123,live,0
0.9946603,live,0
0.9950799,live,0
0.99791414,live,0
0.9930862,live,0
0.99492365,live,0
0.9937543,live,0
0.9954093,live,0
0.99687165,live,0
0.99762005,live,0
0.9965519,live,0
0.9855759,live,0
0.99653804,live,0
0.9858571,live,0
0.99594444,live,0
0.99625105,live,0
0.99219316,live,0
0.9984517,live,0
0.9955545,live,0
0.9979724,live,0
0.997361,live,0
0.9832714,live,0
0.97839737,live,0
0.99489224,live,0
0.98214114,live,0
0.99460405,live,0
0.9948782,live,0
0.9956115,live,0
0.9954867,live,0
0.98617107,live,0
0.9931722,live,0
0.9898343,live,0
0.99560213,live,0
0.9855481,live,0
0.991219,live,0
0.9962226,live,0
0.99687946,live,0
0.9905725,live,0
0.98739666,live,0
0.99369365,live,0
0.9973093,live,0
0.99221754,live,0
0.9927862,live,0
0.9954898,live,0
0.99939156,live,0
0.99836797,live,0
0.9958521,live,0
0.988663,live,0
0.98911685,live,0
0.99197465,live,0
0.9719524,live,0
0.998973,live,0
0.99264973,live,0
0.9958319,live,0
0.9974891,live,0
0.9579558,live,0
0.9974139,live,0
0.9844432,live,0
0.9898017,live,0
0.9960502,live,0
0.9987425,live,0
0.99231696,live,0
0.9986498,live,0
0.9876836,live,0
0.9886008,live,0
0.9967038,live,0
0.9936976,live,0
0.9857637,live,0
0.9871336,live,0
0.9821093,live,0
0.9834341,live,0
0.99224675,live,0
0.99524873,live,0
0.9517399,live,0
0.99460983,live,0
0.9912395,live,0
0.97411186,live,0
0.96609926,live,0
0.96996033,live,0
0.9891235,live,0
0.98811996,live,0
0.9740785,live,0
0.99317294,live,0
0.9490466,live,0
0.9667864,live,0
0.9836596,live,0
0.9853596,live,0
0.9897635,live,0
0.99102354,live,0
0.9990595,live,0
0.99010617,live,0
0.99503964,live,0
0.99487174,live,0
0.99230313,live,0
0.9959921,live,0
0.99232095,live,0
0.9963648,live,0
0.985143,live,0
0.9919269,live,0
0.98987234,live,0
0.981312,live,0
0.9854498,live,0
0.99295217,live,0
0.994902,live,0
0.9883775,live,0
0.9906887,live,0
0.99012744,live,0
0.9992754,live,0
0.98443747,live,0
0.99715865,live,0
0.9881809,live,0
0.9919624,live,0
0.9900851,live,0
0.97270465,live,0
0.9886863,live,0
0.989906,live,0
0.9964653,live,0
0.9889653,live,0
0.9925519,live,0
0.9924085,live,0
0.9782663,live,0
0.9827877,live,0
0.9937243,live,0
0.9682921,live,0
0.9944173,live,0
0.99522805,live,0
0.997851,live,0
0.99966,live,0
0.98695105,live,0
0.9912042,live,0
0.9942674,live,0
0.9788832,live,0
0.9913633,live,0
0.97813374,live,0
0.99332035,live,0
0.984844,live,0
0.98380315,live,0
0.9830251,live,0
0.9894656,live,0
0.99372816,live,0
0.9885909,live,0
0.9964175,live,0
0.9912321,live,0
0.99738365,live,0
0.9951019,live,0
0.96344733,live,0
0.97154206,live,0
0.9784531,live,0
0.99882585,live,0
0.9945834,live,0
0.99100024,live,0
0.9963367,live,0
0.9825143,live,0
0.99637324,live,0
0.9965759,live,0
0.9946825,live,0
0.9986389,live,0
0.9810729,live,0
0.9990557,live,0
0.9908131,live,0
0.99704355,live,0
0.9886203,live,0
0.9945188,live,0
0.99704343,live,0
0.97698057,live,0
0.9945174,live,0
0.99207824,live,0
0.9891237,live,0
0.99067795,live,0
0.99436164,live,0
0.9984302,live,0
0.99044085,live,0
0.9838546,live,0
0.99776554,live,0
0.9931507,live,0
0.99612755,live,0
0.9982601,live,0
0.9933769,live,0
0.9911867,live,0
0.99390405,live,0
0.9969703,live,0
0.9917247,live,0
0.9972832,live,0
0.9740657,live,0
0.99112505,live,0
0.99243236,live,0
0.9949249,live,0
0.9889369,live,0
0.9711247,live,0
0.9937354,live,0
0.99112296,live,0
0.9891021,live,0
0.97283,live,0
0.9956649,live,0
0.9958494,live,0
0.99353,live,0
0.99336654,live,0
0.9812237,live,0
0.9933361,live,0
0.98939717,live,0
0.9956222,live,0
0.99615675,live,0
0.9892972,live,0
0.99642617,live,0
0.99445456,live,0
0.98617446,live,0
0.9912145,live,0
0.98711467,live,0
0.9905391,live,0
0.9954495,live,0
0.995433,live,0
0.98227537,live,0
0.98458153,live,0
0.9927089,live,0
0.9945087,live,0
0.99094814,live,0
0.99519557,live,0
0.9978625,live,0
0.99201775,live,0
0.9946414,live,0
0.99384815,live,0
0.997241,live,0
0.98708445,live,0
0.9857854,live,0
0.9850544,live,0
0.9921819,live,0
0.98869693,live,0
0.9889446,live,0
0.99762756,live,0
0.9978321,live,0
0.9958074,live,0
0.9975667,live,0
0.99178165,live,0
0.99813074,live,0
0.99781597,live,0
0.9955433,live,0
0.9975153,live,0
0.99825436,live,0
0.99197704,live,0
0.9838123,live,0
0.98419374,live,0
0.98842084,live,0
0.9793306,live,0
0.98130256,live,0
0.98487306,live,0
0.9951976,live,0
0.9945328,live,0
0.9847835,live,0
0.9877286,live,0
0.98055756,live,0
0.9869819,live,0
0.991958,live,0
0.96538925,live,0
0.99174315,live,0
0.98487616,live,0
0.9772564,live,0
0.9707517,live,0
0.99779046,live,0
0.9912196,live,0
0.9886764,live,0
0.9953185,live,0
0.98676145,live,0
0.9965802,live,0
0.99794406,live,0
0.9929664,live,0
0.9894972,live,0
0.981587,live,0
0.9919071,live,0
0.9797712,live,0
0.97394335,live,0
0.9932239,live,0
0.9955722,live,0
0.99503577,live,0
0.97512555,live,0
0.9797385,live,0
0.99725914,live,0
0.99773586,live,0
0.9799504,live,0
0.99140453,live,0
0.9520353,live,0
0.9824567,live,0
0.99145573,live,0
0.9953767,live,0
0.9962478,live,0
0.98607594,live,0
0.98098654,live,0
0.9978108,live,0
0.98738354,live,0
0.9928099,live,0
0.9924015,live,0
0.98080415,live,0
0.99755967,live,0
0.99621505,live,0
0.99870217,live,0
0.9928623,live,0
0.9988728,live,0
0.9948001,live,0
0.9825219,live,0
0.9977022,live,0
0.9879981,live,0
0.98936903,live,0
0.9928879,live,0
0.991928,live,0
0.995886,live,0
0.9882704,live,0
0.98999035,live,0
0.9732983,live,0
0.9899714,live,0
0.9954391,live,0
0.99750084,live,0
0.98562175,live,0
0.9898517,live,0
0.9961588,live,0
0.9819005,live,0
0.9904807,live,0
0.99566275,live,0
0.99378633,live,0
0.97988826,live,0
0.9853151,live,0
0.99723417,live,0
0.99486685,live,0
0.99691856,live,0
0.994553,live,0
0.9419958,live,0
0.98406225,live,0
0.99353564,live,0
0.99242663,live,0
0.9911612,live,0
0.9918908,live,0
0.98452514,live,0
0.98953605,live,0
0.9905482,live,0
0.99378055,live,0
0.9893735,live,0
0.99475443,live,0
0.99776244,live,0
0.99432385,live,0
0.9861623,live,0
0.9947137,live,0
0.96464247,live,0
0.9979668,live,0
0.9946995,live,0
0.9921072,live,0
0.9952148,live,0
0.9919338,live,0
0.9789605,live,0
0.9965132,live,0
0.99506277,live,0
0.98776394,live,0
0.9826377,live,0
0.99141407,live,0
0.9867676,live,0
0.9875157,live,0
0.9955342,live,0
0.9898307,live,0
0.98554176,spoof,1
0.9819677,spoof,1
0.9796229,spoof,1
0.98184294,spoof,1
0.98062354,spoof,1
0.98441505,spoof,1
0.9813805,spoof,1
0.9838621,spoof,1
0.98289627,spoof,1
0.9812376,spoof,1
0.98194826,spoof,1
0.9982474,spoof,1
0.9984692,spoof,1
0.99466324,spoof,1
0.9984675,spoof,1
0.9985359,spoof,1
0.9989557,spoof,1
0.99868506,spoof,1
0.9980908,spoof,1
0.9982749,spoof,1
0.9985328,spoof,1
0.9985297,spoof,1
0.99824464,spoof,1
0.997336,spoof,1
0.99888617,spoof,1
0.9989662,spoof,1
0.9985495,spoof,1
0.998588,spoof,1
0.99830925,spoof,1
0.9982395,spoof,1
0.9984889,spoof,1
0.99901617,spoof,1
0.99831533,spoof,1
0.99115974,spoof,1
0.9852309,spoof,1
0.9990246,spoof,1
0.9982278,spoof,1
0.99826247,spoof,1
0.9989361,spoof,1
0.99884135,spoof,1
0.98258233,spoof,1
0.9982083,spoof,1
0.99861777,spoof,1
0.9984668,spoof,1
0.98825026,spoof,1
0.99328834,spoof,1
0.9929322,spoof,1
0.9899365,spoof,1
0.9936154,spoof,1
0.9945215,spoof,1
0.9922069,spoof,1
0.9900524,spoof,1
0.98927563,spoof,1
0.98871183,spoof,1
0.9901064,spoof,1
0.993778,spoof,1
0.9943404,spoof,1
0.9938632,spoof,1
0.9905957,spoof,1
0.99467975,spoof,1
0.9933403,spoof,1
0.99266326,spoof,1
0.99306774,spoof,1
0.990054,spoof,1
0.987107,spoof,1
0.9928477,spoof,1
0.9942107,spoof,1
0.9935748,spoof,1
0.9871018,spoof,1
0.9949313,spoof,1
0.9919933,spoof,1
0.98979414,spoof,1
0.99270153,spoof,1
0.9933955,spoof,1
0.9781804,spoof,1
0.99322045,spoof,1
0.99341303,spoof,1
0.98872536,spoof,1
0.99325114,spoof,1
0.9899592,spoof,1
0.97848105,spoof,1
0.9798406,spoof,1
0.983466,spoof,1
0.9833318,spoof,1
0.98156124,spoof,1
0.97749275,spoof,1
0.97962075,spoof,1
0.97566813,spoof,1
0.9853473,spoof,1
0.9773761,spoof,1
0.97911716,spoof,1
0.97735757,spoof,1
0.97862816,spoof,1
0.978272,spoof,1
0.98412645,spoof,1
0.9785938,spoof,1
0.9741648,spoof,1
0.9989064,spoof,1
0.9790546,spoof,1
0.977241,spoof,1
0.98644185,spoof,1
0.9842151,spoof,1
0.98382276,spoof,1
0.98344153,spoof,1
0.98601794,spoof,1
0.9860466,spoof,1
0.98456985,spoof,1
0.985903,spoof,1
0.983556,spoof,1
0.9855993,spoof,1
0.9852684,spoof,1
0.9824966,spoof,1
0.98571056,spoof,1
0.98487514,spoof,1
0.9831079,spoof,1
0.98814183,spoof,1
0.98535097,spoof,1
0.98546404,spoof,1
0.9858622,spoof,1
0.98381966,spoof,1
0.98377323,spoof,1
0.9842853,spoof,1
0.98526436,spoof,1
0.9824035,spoof,1
0.9848756,spoof,1
0.98555183,spoof,1
0.9871575,spoof,1
0.9848718,spoof,1
0.9854554,spoof,1
0.9856355,spoof,1
0.98317426,spoof,1
0.977999,spoof,1
0.98658794,spoof,1
0.98488915,spoof,1
0.9861813,spoof,1
0.9844097,spoof,1
0.98419166,spoof,1
0.98488474,spoof,1
0.986418,spoof,1
0.98448426,spoof,1
0.98604494,spoof,1
0.9869819,spoof,1
0.98611104,spoof,1
0.9856107,spoof,1
0.986649,spoof,1
0.9874945,spoof,1
0.9825753,spoof,1
0.9864304,spoof,1
0.98494536,spoof,1
0.98400766,spoof,1
0.98436105,spoof,1
0.98396146,spoof,1
0.9862536,spoof,1
0.9829752,spoof,1
0.9832298,spoof,1
0.9859059,spoof,1
0.9843932,spoof,1
0.98383397,spoof,1
0.9842646,spoof,1
0.9847157,spoof,1
0.9854269,spoof,1
0.98498607,spoof,1
0.9820357,spoof,1
0.9857778,spoof,1
0.98519415,spoof,1
0.9868749,spoof,1
0.9826484,spoof,1
0.9844624,spoof,1
0.9862817,spoof,1
0.9849819,spoof,1
0.9833512,spoof,1
0.98665595,spoof,1
0.9906,spoof,1
0.9878703,spoof,1
0.988744,spoof,1
0.99082655,spoof,1
0.98861516,spoof,1
0.99122673,spoof,1
0.9895951,spoof,1
0.9877325,spoof,1
0.9891048,spoof,1
0.9886436,spoof,1
0.9879609,spoof,1
0.9888759,spoof,1
0.9895447,spoof,1
0.991932,spoof,1
0.98991126,spoof,1
0.99083406,spoof,1
0.9862402,spoof,1
0.9928559,spoof,1
0.9897092,spoof,1
0.9876396,spoof,1
0.9902998,spoof,1
0.9901822,spoof,1
0.99112064,spoof,1
0.98957974,spoof,1
0.9890028,spoof,1
0.9903446,spoof,1
0.9920884,spoof,1
0.9912709,spoof,1
0.9884929,spoof,1
0.9886496,spoof,1
0.99136215,spoof,1
0.9866981,spoof,1
0.98990357,spoof,1
0.9898538,spoof,1
0.991738,spoof,1
0.9917041,spoof,1
0.9885697,spoof,1
0.9858013,spoof,1
0.99026555,spoof,1
0.9890553,spoof,1
0.9872251,spoof,1
0.9947056,spoof,1
0.970511,spoof,1
0.9855634,spoof,1
0.9752305,spoof,1
0.9651626,spoof,1
0.9952083,spoof,1
0.9686593,spoof,1
0.9670347,spoof,1
0.9783306,spoof,1
0.966508,spoof,1
0.9732228,spoof,1
0.9755584,spoof,1
0.9752892,spoof,1
0.9748229,spoof,1
0.99329597,spoof,1
0.9887814,spoof,1
0.9902919,spoof,1
0.98975337,spoof,1
0.9900373,spoof,1
0.9891733,spoof,1
0.9903639,spoof,1
0.9926116,spoof,1
0.9922686,spoof,1
0.98851544,spoof,1
0.98737204,spoof,1
0.99324316,spoof,1
0.99354786,spoof,1
0.990216,spoof,1
0.9908591,spoof,1
0.9870837,spoof,1
0.99338526,spoof,1
0.9877201,spoof,1
0.99105316,spoof,1
0.9927578,spoof,1
0.9935015,spoof,1
0.99189115,spoof,1
0.9900469,spoof,1
0.9877956,spoof,1
0.98875463,spoof,1
0.98823744,spoof,1
0.9931462,spoof,1
0.9937959,spoof,1
0.99297273,spoof,1
0.9881579,spoof,1
0.9911007,spoof,1
0.9931625,spoof,1
0.98878634,spoof,1
0.991314,spoof,1
0.99002343,spoof,1
0.9876288,spoof,1
0.99291396,spoof,1
0.99216026,spoof,1
0.99044013,spoof,1
0.9904565,spoof,1
0.99100316,spoof,1
0.9880057,spoof,1
0.99337584,spoof,1
0.98861784,spoof,1
0.9900621,spoof,1
0.9882367,spoof,1
0.99280906,spoof,1
